power_limit_w,sm_clock_mhz,engine,benchmark,sf,query,min_ms,avg_power_w,max_power_w,energy_j,cpu_energy_j,avg_gpu_util,status
450,3090,maximus,h2o,2gb,q9,6,205.6,207.6,1.2,0.7,96.9,OK
450,3090,maximus,h2o,2gb,q10,10,220.6,223.0,2.2,1.1,97.9,OK
450,3090,maximus,tpch,1,q1,4,199.0,200.9,0.8,0.4,92.8,OK
450,3090,maximus,tpch,1,q2,2,88.8,96.8,0.2,0.2,49.0,OK
450,3090,maximus,tpch,1,q3,2,166.8,168.0,0.3,0.2,91.1,OK
450,3090,maximus,tpch,1,q4,1,181.4,183.4,0.2,0.1,91.9,OK
450,3090,maximus,tpch,1,q5,2,180.7,182.2,0.4,0.2,87.4,OK
450,3090,maximus,tpch,1,q6,0,70.9,131.8,0.0,0.0,20.6,OK
450,3090,maximus,tpch,1,q7,2,161.1,162.6,0.3,0.2,82.0,OK
450,3090,maximus,tpch,1,q8,2,165.7,168.2,0.3,0.2,83.2,OK
450,3090,maximus,tpch,1,q9,3,185.1,186.7,0.6,0.3,90.0,OK
450,3090,maximus,tpch,1,q10,2,162.5,164.2,0.3,0.2,83.8,OK
450,3090,maximus,tpch,1,q11,2,155.8,171.9,0.3,0.2,59.4,OK
450,3090,maximus,tpch,1,q12,1,168.5,170.1,0.2,0.1,83.8,OK
450,3090,maximus,tpch,1,q13,14,251.1,254.9,3.5,1.5,95.1,OK
450,3090,maximus,tpch,1,q14,1,159.0,161.2,0.2,0.1,81.0,OK
450,3090,maximus,tpch,1,q15,1,161.4,163.8,0.2,0.1,81.3,OK
450,3090,maximus,tpch,1,q16,18,103.8,104.4,1.9,2.0,93.0,OK
450,3090,maximus,tpch,1,q17,3,148.4,150.9,0.4,0.3,75.9,OK
450,3090,maximus,tpch,1,q18,3,173.2,175.2,0.5,0.3,91.0,OK
450,3090,maximus,tpch,1,q19,16,228.4,232.1,3.7,1.7,91.1,OK
450,3090,maximus,tpch,1,q20,3,143.3,151.8,0.4,0.3,73.6,OK
450,3090,maximus,tpch,1,q21,58,189.1,223.5,11.0,6.3,78.8,OK
450,3090,maximus,tpch,1,q22,2,100.8,101.7,0.2,0.2,44.6,OK
450,3090,maximus,tpch,2,q1,8,199.4,202.7,1.6,0.9,96.0,OK
450,3090,maximus,tpch,2,q2,3,99.6,110.5,0.3,0.3,54.5,OK
450,3090,maximus,tpch,2,q3,3,175.8,178.3,0.5,0.3,95.0,OK
450,3090,maximus,tpch,2,q4,2,181.5,189.5,0.4,0.2,91.4,OK
450,3090,maximus,tpch,2,q5,4,193.5,195.3,0.8,0.4,93.1,OK
450,3090,maximus,tpch,2,q6,1,190.3,192.3,0.2,0.1,95.4,OK
450,3090,maximus,tpch,2,q7,3,176.4,178.2,0.5,0.3,89.7,OK
450,3090,maximus,tpch,2,q8,3,174.9,183.9,0.5,0.3,85.7,OK
450,3090,maximus,tpch,2,q9,6,199.1,201.4,1.2,0.7,94.7,OK
450,3090,maximus,tpch,2,q10,2,176.2,178.1,0.4,0.2,90.7,OK
450,3090,maximus,tpch,2,q11,3,186.2,208.3,0.6,0.3,72.6,OK
450,3090,maximus,tpch,2,q12,2,181.7,183.9,0.4,-7.9,91.2,OK
450,3090,maximus,tpch,2,q13,27,221.4,264.5,6.0,2.9,79.5,OK
450,3090,maximus,tpch,2,q14,2,168.9,176.1,0.3,0.2,86.1,OK
450,3090,maximus,tpch,2,q15,1,175.9,177.8,0.2,0.1,90.1,OK
450,3090,maximus,tpch,2,q16,20,135.0,135.9,2.7,2.2,93.7,OK
450,3090,maximus,tpch,2,q17,3,169.0,170.2,0.5,0.3,84.8,OK
450,3090,maximus,tpch,2,q18,6,180.3,182.9,1.1,0.7,95.1,OK
450,3090,maximus,tpch,2,q19,32,210.3,245.1,6.7,3.5,82.9,OK
450,3090,maximus,tpch,2,q20,4,160.6,169.1,0.6,0.4,83.6,OK
450,3090,maximus,tpch,2,q21,115,228.1,231.5,26.2,12.8,97.8,OK
450,3090,maximus,tpch,2,q22,2,117.4,139.5,0.2,0.2,52.4,OK
450,3090,sirius,h2o,1gb,q1,2.0,56.1,63.7,0.11,0.22,3.8,OK
450,3090,sirius,h2o,1gb,q10,7.0,64.6,96.4,0.45,0.77,5.6,OK
450,3090,sirius,h2o,1gb,q2,3.0,56.9,80.3,0.17,0.33,6.0,OK
450,3090,sirius,h2o,1gb,q3,4.0,59.0,74.1,0.24,0.44,6.9,OK
450,3090,sirius,h2o,1gb,q4,2.0,56.4,65.2,0.11,0.22,4.9,OK
450,3090,sirius,h2o,1gb,q5,4.0,58.6,73.1,0.23,0.44,9.7,OK
450,3090,sirius,h2o,1gb,q6,4.0,57.8,74.5,0.23,0.45,0.8,OK
450,3090,sirius,h2o,1gb,q7,3.0,57.5,70.2,0.17,0.34,1.9,OK
450,3090,sirius,h2o,1gb,q8,7.0,60.2,80.8,0.42,0.76,7.4,OK
450,3090,sirius,h2o,1gb,q9,11.0,65.0,99.8,0.71,1.23,8.9,OK
450,3090,sirius,h2o,2gb,q1,3.0,58.6,72.2,0.18,0.33,9.6,OK
450,3090,sirius,h2o,2gb,q10,12.0,70.6,133.6,0.85,1.38,11.7,OK
450,3090,sirius,h2o,2gb,q2,5.0,59.7,82.0,0.30,0.56,3.6,OK
450,3090,sirius,h2o,2gb,q3,7.0,63.4,94.3,0.44,0.78,6.4,OK
450,3090,sirius,h2o,2gb,q4,4.0,58.5,74.8,0.23,0.44,5.6,OK
450,3090,sirius,h2o,2gb,q5,6.0,63.5,91.5,0.38,0.65,9.3,OK
450,3090,sirius,h2o,2gb,q6,8.0,62.8,93.2,0.50,0.88,6.4,OK
450,3090,sirius,h2o,2gb,q7,4.0,60.2,84.5,0.24,0.45,4.3,OK
450,3090,sirius,h2o,2gb,q8,11.0,66.0,103.4,0.73,1.20,14.4,OK
450,3090,sirius,h2o,2gb,q9,19.0,73.2,145.5,1.39,2.11,15.2,OK
450,3090,sirius,tpch,1,q01,1.0,120.8,144.4,0.12,0.11,45.9,OK
450,3090,sirius,tpch,1,q02,4.0,62.8,65.2,0.25,0.45,12.8,OK
450,3090,sirius,tpch,1,q03,2.0,80.6,82.5,0.16,0.23,29.2,OK
450,3090,sirius,tpch,1,q04,1.0,84.5,91.3,0.08,0.11,25.7,OK
450,3090,sirius,tpch,1,q05,2.0,72.3,80.7,0.14,0.22,14.7,OK
450,3090,sirius,tpch,1,q06,1.0,109.2,110.8,0.11,0.11,38.3,OK
450,3090,sirius,tpch,1,q07,3.0,68.5,74.3,0.21,0.33,15.3,OK
450,3090,sirius,tpch,1,q08,3.0,66.3,71.5,0.20,0.34,11.0,OK
450,3090,sirius,tpch,1,q09,3.0,86.4,96.5,0.26,0.33,21.4,OK
450,3090,sirius,tpch,1,q10,2.0,75.0,80.7,0.15,0.22,20.8,OK
450,3090,sirius,tpch,1,q11,1.0,59.5,61.6,0.06,0.11,7.0,OK
450,3090,sirius,tpch,1,q12,2.0,80.1,85.7,0.16,0.23,21.1,OK
450,3090,sirius,tpch,1,q13,4.0,55.3,62.9,0.22,0.45,3.9,OK
450,3090,sirius,tpch,1,q14,1.0,66.3,70.6,0.07,0.11,11.6,OK
450,3090,sirius,tpch,1,q15,1.0,65.7,68.6,0.07,0.11,12.1,OK
450,3090,sirius,tpch,1,q16,2.0,68.7,76.7,0.14,0.23,50.8,OK
450,3090,sirius,tpch,1,q17,1.0,93.5,108.6,0.09,0.11,32.4,OK
450,3090,sirius,tpch,1,q18,4.0,127.4,128.6,0.51,0.45,52.8,OK
450,3090,sirius,tpch,1,q19,2.0,79.4,85.2,0.16,0.23,20.3,OK
450,3090,sirius,tpch,1,q20,3.0,66.5,68.9,0.20,0.33,21.0,OK
450,3090,sirius,tpch,1,q21,3.0,88.7,99.3,0.27,0.34,34.7,OK
450,3090,sirius,tpch,1,q22,2.0,63.5,67.0,0.13,0.22,12.5,OK
450,3090,sirius,tpch,2,q01,1.0,130.9,170.4,0.13,0.11,53.0,OK
450,3090,sirius,tpch,2,q02,5.0,66.4,76.7,0.33,0.55,14.7,OK
450,3090,sirius,tpch,2,q03,2.0,92.6,103.3,0.19,0.22,31.7,OK
450,3090,sirius,tpch,2,q04,2.0,104.7,115.4,0.21,0.22,35.3,OK
450,3090,sirius,tpch,2,q05,2.0,83.7,96.3,0.17,0.22,19.5,OK
450,3090,sirius,tpch,2,q06,2.0,140.5,142.3,0.28,0.22,58.2,OK
450,3090,sirius,tpch,2,q07,4.0,78.4,87.4,0.31,0.44,19.3,OK
450,3090,sirius,tpch,2,q08,3.0,79.3,89.3,0.24,0.33,16.4,OK
450,3090,sirius,tpch,2,q09,3.0,106.2,122.6,0.32,0.33,28.9,OK
450,3090,sirius,tpch,2,q10,3.0,90.6,99.8,0.27,0.34,27.6,OK
450,3090,sirius,tpch,2,q11,1.0,66.1,68.2,0.07,0.11,10.1,OK
450,3090,sirius,tpch,2,q12,2.0,102.3,112.3,0.20,0.22,32.4,OK
450,3090,sirius,tpch,2,q13,7.0,58.1,69.8,0.41,0.78,4.4,OK
450,3090,sirius,tpch,2,q14,1.0,84.3,89.5,0.08,0.11,21.8,OK
450,3090,sirius,tpch,2,q15,2.0,79.4,83.6,0.16,0.23,19.9,OK
450,3090,sirius,tpch,2,q16,2.0,80.4,90.4,0.16,0.23,49.8,OK
450,3090,sirius,tpch,2,q17,1.0,108.7,130.3,0.11,0.11,33.4,OK
450,3090,sirius,tpch,2,q18,7.0,142.9,155.6,1.00,0.78,59.1,OK
450,3090,sirius,tpch,2,q19,2.0,97.1,105.8,0.19,-16.30,29.1,OK
450,3090,sirius,tpch,2,q20,3.0,74.7,82.0,0.22,0.33,22.6,OK
450,3090,sirius,tpch,2,q21,4.0,105.2,121.0,0.42,0.45,42.5,OK
450,3090,sirius,tpch,2,q22,2.0,70.2,75.0,0.14,0.22,16.0,OK
