config,engine,time_offset_ms,gpu_power_w,gpu_util_pct,mem_used_mb,sm_clk_mhz,cpu_pkg_w,cpu_dram_w
gpu_low,sirius_gpu,9799,32.99,100.0,15727.0,180.0,107.4,1.8
gpu_low,sirius_gpu,9973,33.04,100.0,15727.0,180.0,108.0,1.8
gpu_low,sirius_gpu,10218,33.06,100.0,15727.0,180.0,106.8,1.8
gpu_low,sirius_gpu,10326,33.04,100.0,15727.0,180.0,106.4,1.8
gpu_low,sirius_gpu,10511,32.99,100.0,15731.0,180.0,106.3,1.8
gpu_low,sirius_gpu,10690,33.03,100.0,15731.0,180.0,107.3,1.8
gpu_low,sirius_gpu,10903,33.12,100.0,15731.0,180.0,106.5,1.8
gpu_low,sirius_gpu,11047,33.12,100.0,15731.0,180.0,107.3,1.8
gpu_low,sirius_gpu,11233,33.11,100.0,15735.0,180.0,107.7,1.8
gpu_low,sirius_gpu,11413,33.09,100.0,15735.0,180.0,107.4,1.8
gpu_low,sirius_gpu,11667,33.2,100.0,15735.0,180.0,107.8,1.8
gpu_low,sirius_gpu,11779,33.13,100.0,15735.0,180.0,106.9,1.8
gpu_low,sirius_gpu,11985,33.11,100.0,15739.0,180.0,108.5,1.8
gpu_low,sirius_gpu,12154,33.15,100.0,15739.0,180.0,107.3,1.8
gpu_low,sirius_gpu,12412,33.21,100.0,15739.0,180.0,107.2,1.8
gpu_low,sirius_gpu,12519,33.15,100.0,15739.0,180.0,107.2,1.8
gpu_low,sirius_gpu,12703,33.16,100.0,15745.0,180.0,106.9,1.8
gpu_low,sirius_gpu,12873,33.19,100.0,15745.0,180.0,107.4,1.8
gpu_low,sirius_gpu,13131,33.27,100.0,15745.0,180.0,109.1,1.8
gpu_low,sirius_gpu,13232,33.23,100.0,15745.0,180.0,106.0,1.8
gpu_low,sirius_gpu,13429,33.2,100.0,15749.0,180.0,107.6,1.8
gpu_low,sirius_gpu,13603,33.16,100.0,15749.0,180.0,107.1,1.8
gpu_low,sirius_gpu,13840,33.2,100.0,15749.0,180.0,105.3,1.8
gpu_low,sirius_gpu,13952,33.27,100.0,15749.0,180.0,104.1,1.8
gpu_low,sirius_gpu,14149,33.2,93.0,15753.0,180.0,104.6,1.8
gpu_low,sirius_gpu,14329,33.18,93.0,15753.0,180.0,104.9,1.8
gpu_low,sirius_gpu,14571,33.27,93.0,15753.0,180.0,107.1,1.8
gpu_low,sirius_gpu,14683,33.17,100.0,15753.0,180.0,107.5,1.8
gpu_low,sirius_gpu,14874,33.27,100.0,15757.0,180.0,107.8,1.8
gpu_low,sirius_gpu,15055,33.19,100.0,15757.0,180.0,106.8,1.8
gpu_low,sirius_gpu,15291,33.37,100.0,15757.0,180.0,107.9,1.8
gpu_low,sirius_gpu,15408,33.33,100.0,15757.0,180.0,107.3,1.8
gpu_low,sirius_gpu,15592,33.41,100.0,15761.0,180.0,110.0,1.9
gpu_low,sirius_gpu,15771,33.41,100.0,15761.0,180.0,106.8,1.8
gpu_low,sirius_gpu,15998,33.41,100.0,15761.0,180.0,106.5,1.8
gpu_low,sirius_gpu,16136,33.3,100.0,15761.0,180.0,105.9,1.8
gpu_low,sirius_gpu,16325,33.19,100.0,15767.0,180.0,106.2,1.8
gpu_low,sirius_gpu,16503,33.19,100.0,15767.0,180.0,106.6,1.8
gpu_low,sirius_gpu,16768,33.19,100.0,15767.0,180.0,109.1,1.8
gpu_low,sirius_gpu,16875,33.19,100.0,15767.0,180.0,106.0,1.8
gpu_low,sirius_gpu,17063,33.14,100.0,15771.0,180.0,107.1,1.8
gpu_low,sirius_gpu,17232,33.18,100.0,15771.0,180.0,117.9,1.9
gpu_low,sirius_gpu,17480,33.23,100.0,15771.0,180.0,106.5,1.8
gpu_low,sirius_gpu,17589,33.13,100.0,15771.0,180.0,109.0,1.8
gpu_low,sirius_gpu,17767,33.23,100.0,15775.0,180.0,106.9,1.8
gpu_low,sirius_gpu,17941,33.06,100.0,15775.0,180.0,106.1,1.8
gpu_low,sirius_gpu,18154,33.12,100.0,15775.0,180.0,106.4,1.8
gpu_low,sirius_gpu,18299,33.06,100.0,15775.0,180.0,105.1,1.8
gpu_low,sirius_gpu,18439,33.16,100.0,15777.0,180.0,106.0,1.8
gpu_low,sirius_gpu,18582,33.1,100.0,15779.0,180.0,107.2,1.8
gpu_low,sirius_gpu,18725,33.06,100.0,15779.0,180.0,106.1,1.8
gpu_low,sirius_gpu,18984,33.24,100.0,15779.0,180.0,106.4,1.8
gpu_low,sirius_gpu,19089,33.25,100.0,15779.0,180.0,105.0,1.8
gpu_low,sirius_gpu,19263,33.2,100.0,15783.0,180.0,107.0,1.8
gpu_low,sirius_gpu,19438,33.19,100.0,15783.0,180.0,107.2,1.8
gpu_low,sirius_gpu,19726,33.27,100.0,15783.0,180.0,107.1,1.8
gpu_low,sirius_gpu,19823,33.28,100.0,15783.0,180.0,104.7,1.8
gpu_low,sirius_gpu,19985,33.26,100.0,15789.0,180.0,104.6,1.8
gpu_low,sirius_gpu,20165,33.28,100.0,15789.0,180.0,104.6,1.8
gpu_low,sirius_gpu,20433,33.35,100.0,15789.0,180.0,107.0,1.8
gpu_low,sirius_gpu,20534,33.25,100.0,15789.0,180.0,107.4,1.8
gpu_low,sirius_gpu,20706,33.26,100.0,15793.0,180.0,107.6,1.8
gpu_low,sirius_gpu,20879,33.26,100.0,15793.0,180.0,106.4,1.8
gpu_low,sirius_gpu,21159,33.29,100.0,15793.0,180.0,106.1,1.8
gpu_low,sirius_gpu,21259,33.23,100.0,15793.0,180.0,106.8,1.8
gpu_low,sirius_gpu,21433,33.18,100.0,15797.0,180.0,107.8,1.8
gpu_low,sirius_gpu,21611,33.13,100.0,15797.0,180.0,108.0,1.8
gpu_low,sirius_gpu,21882,33.24,100.0,15797.0,180.0,106.5,1.8
gpu_low,sirius_gpu,21982,33.24,100.0,15797.0,180.0,106.6,1.8
gpu_low,sirius_gpu,22164,33.17,97.0,15801.0,180.0,107.0,1.8
gpu_low,sirius_gpu,22341,33.18,97.0,15801.0,180.0,106.1,1.8
gpu_low,sirius_gpu,22608,33.19,97.0,15801.0,180.0,107.7,1.8
gpu_low,sirius_gpu,22708,33.16,97.0,15801.0,180.0,104.7,1.8
gpu_low,sirius_gpu,22881,33.1,97.0,15805.0,180.0,106.6,1.8
gpu_low,sirius_gpu,23054,33.14,97.0,15805.0,180.0,105.9,1.8
gpu_low,sirius_gpu,23310,33.19,97.0,15805.0,180.0,106.2,1.8
gpu_low,sirius_gpu,23415,33.15,97.0,15805.0,180.0,110.1,1.8
gpu_low,sirius_gpu,23596,33.14,97.0,15809.0,180.0,108.3,1.8
gpu_low,sirius_gpu,23770,33.18,97.0,15809.0,180.0,107.6,1.8
gpu_low,sirius_gpu,23999,33.26,97.0,15809.0,180.0,107.8,1.8
gpu_low,sirius_gpu,24116,33.18,97.0,15809.0,180.0,106.2,1.8
gpu_low,sirius_gpu,24301,33.24,97.0,15815.0,180.0,106.3,1.8
gpu_low,sirius_gpu,24473,33.19,97.0,15815.0,180.0,106.0,1.8
gpu_low,sirius_gpu,24695,33.24,97.0,15815.0,180.0,107.9,1.8
gpu_low,sirius_gpu,24830,33.2,97.0,15815.0,180.0,106.5,1.8
gpu_low,sirius_gpu,24978,33.24,97.0,15819.0,180.0,105.9,1.8
gpu_low,sirius_gpu,25138,33.18,97.0,15819.0,180.0,105.8,1.8
gpu_low,sirius_gpu,25282,33.16,97.0,15819.0,180.0,106.7,1.8
gpu_low,sirius_gpu,25526,33.28,97.0,15819.0,180.0,109.0,1.8
gpu_low,sirius_gpu,25628,33.25,97.0,15819.0,180.0,109.4,1.8
gpu_low,sirius_gpu,25797,33.23,97.0,15823.0,180.0,107.5,1.8
gpu_low,sirius_gpu,25964,33.3,97.0,15823.0,180.0,106.8,1.8
gpu_low,sirius_gpu,26250,33.38,97.0,15823.0,180.0,106.8,1.8
gpu_low,sirius_gpu,26350,33.28,97.0,15823.0,180.0,104.8,1.8
gpu_low,sirius_gpu,26704,32.94,97.0,5565.0,180.0,105.7,1.8
gpu_low,sirius_gpu,26810,31.86,100.0,5565.0,180.0,107.3,1.8
gpu_low,sirius_gpu,26888,30.71,100.0,5565.0,180.0,107.2,1.8
gpu_low,sirius_gpu,26968,29.0,100.0,5565.0,180.0,107.4,1.8
gpu_low,sirius_gpu,27045,29.0,100.0,5565.0,180.0,104.9,1.8
gpu_low,sirius_gpu,27124,27.26,100.0,5565.0,180.0,105.2,1.8
gpu_low,sirius_gpu,27203,25.57,0.0,5565.0,180.0,105.7,1.8
gpu_low,sirius_gpu,27458,23.93,0.0,445.0,180.0,99.8,1.8
gpu_low,sirius_gpu,27641,22.05,0.0,15.0,180.0,102.8,1.9
gpu_low,maximus_gpu,30,21.12,0.0,15.0,180.0,105.3,1.9
gpu_low,maximus_gpu,163,20.73,0.0,16.0,180.0,100.2,1.8
gpu_low,maximus_gpu,273,19.68,0.0,18.0,180.0,96.8,1.8
gpu_low,maximus_gpu,378,19.14,0.0,33.0,180.0,99.4,1.8
gpu_low,maximus_gpu,459,19.29,0.0,3395.0,180.0,102.0,1.8
gpu_low,maximus_gpu,539,19.78,0.0,3395.0,180.0,103.8,1.8
gpu_low,maximus_gpu,619,19.37,0.0,3395.0,180.0,104.5,1.9
gpu_low,maximus_gpu,697,18.05,0.0,3395.0,180.0,104.0,1.8
gpu_low,maximus_gpu,775,18.05,0.0,3395.0,180.0,105.0,1.9
gpu_low,maximus_gpu,853,17.12,0.0,3395.0,180.0,106.5,1.9
gpu_low,maximus_gpu,931,17.04,0.0,3395.0,180.0,108.6,1.8
gpu_low,maximus_gpu,1009,16.71,0.0,3395.0,180.0,106.0,1.9
gpu_low,maximus_gpu,1087,16.65,0.0,3395.0,180.0,104.9,1.8
gpu_low,maximus_gpu,1167,16.65,0.0,3395.0,180.0,106.9,1.9
gpu_low,maximus_gpu,1246,16.51,0.0,3395.0,180.0,105.4,1.8
gpu_low,maximus_gpu,1324,16.48,0.0,3395.0,180.0,103.4,1.8
gpu_low,maximus_gpu,1402,16.31,0.0,3403.0,180.0,106.2,2.1
gpu_low,maximus_gpu,1481,16.38,0.0,3437.0,180.0,103.6,1.8
gpu_low,maximus_gpu,1559,16.38,0.0,3437.0,180.0,106.0,1.8
gpu_low,maximus_gpu,1639,16.25,0.0,3437.0,180.0,102.4,1.8
gpu_low,maximus_gpu,1717,16.24,0.0,3437.0,180.0,104.5,1.8
gpu_low,maximus_gpu,1795,16.23,0.0,3437.0,180.0,103.3,1.8
gpu_low,maximus_gpu,1874,16.23,0.0,3437.0,180.0,106.0,1.9
gpu_low,maximus_gpu,1952,16.2,0.0,3437.0,180.0,108.0,2.0
gpu_low,maximus_gpu,2030,16.2,0.0,3437.0,180.0,106.0,1.8
gpu_low,maximus_gpu,2111,16.21,0.0,3437.0,180.0,105.0,1.9
gpu_low,maximus_gpu,2189,16.2,0.0,3437.0,180.0,103.7,1.8
gpu_low,maximus_gpu,2267,16.2,0.0,3437.0,180.0,106.5,1.9
gpu_low,maximus_gpu,2345,16.23,0.0,3437.0,180.0,113.1,2.0
gpu_low,maximus_gpu,2422,16.2,0.0,3437.0,180.0,114.2,2.0
gpu_low,maximus_gpu,2500,16.2,0.0,3437.0,180.0,112.6,1.9
gpu_low,maximus_gpu,2579,16.2,0.0,3437.0,180.0,115.5,2.0
gpu_low,maximus_gpu,2658,16.2,0.0,3437.0,180.0,113.2,1.9
gpu_low,maximus_gpu,2735,16.2,0.0,3437.0,180.0,122.2,2.1
gpu_low,maximus_gpu,2813,16.2,0.0,3437.0,180.0,123.8,2.3
gpu_low,maximus_gpu,2891,16.2,0.0,3437.0,180.0,123.6,2.3
gpu_low,maximus_gpu,2970,16.2,0.0,3437.0,180.0,125.9,2.1
gpu_low,maximus_gpu,3048,16.2,0.0,3437.0,180.0,132.9,2.0
gpu_low,maximus_gpu,3127,16.2,0.0,3437.0,180.0,132.9,2.0
gpu_low,maximus_gpu,3205,16.2,0.0,3437.0,180.0,133.2,2.0
gpu_low,maximus_gpu,3283,16.2,0.0,3437.0,180.0,133.6,1.9
gpu_low,maximus_gpu,3360,16.2,0.0,3437.0,180.0,132.9,2.0
gpu_low,maximus_gpu,3437,15.24,0.0,3437.0,180.0,134.0,2.1
gpu_low,maximus_gpu,3515,15.24,0.0,3437.0,180.0,133.1,2.1
gpu_low,maximus_gpu,3604,15.24,0.0,3437.0,180.0,230.5,3.6
gpu_low,maximus_gpu,3690,15.24,0.0,3437.0,180.0,237.6,3.7
gpu_low,maximus_gpu,3769,15.24,0.0,3437.0,180.0,198.4,3.7
gpu_low,maximus_gpu,3854,15.24,0.0,3437.0,180.0,185.1,4.1
gpu_low,maximus_gpu,3939,15.24,0.0,3437.0,180.0,226.9,5.5
gpu_low,maximus_gpu,4018,15.24,0.0,3437.0,180.0,148.9,3.2
gpu_low,maximus_gpu,4103,15.24,0.0,3437.0,180.0,160.3,2.9
gpu_low,maximus_gpu,4190,15.24,0.0,3437.0,180.0,219.6,5.3
gpu_low,maximus_gpu,4275,15.24,0.0,3437.0,180.0,213.2,5.6
gpu_low,maximus_gpu,4353,15.24,0.0,3437.0,180.0,152.2,3.8
gpu_low,maximus_gpu,4432,15.09,0.0,3437.0,180.0,116.0,2.2
gpu_low,maximus_gpu,4512,15.09,0.0,3437.0,180.0,125.7,2.1
gpu_low,maximus_gpu,4599,15.09,0.0,3437.0,180.0,219.9,4.7
gpu_low,maximus_gpu,4684,15.09,0.0,3437.0,180.0,216.0,5.5
gpu_low,maximus_gpu,4762,15.09,0.0,3437.0,180.0,147.9,3.8
gpu_low,maximus_gpu,4841,15.09,0.0,3437.0,180.0,106.1,2.1
gpu_low,maximus_gpu,4920,15.09,0.0,3437.0,180.0,110.9,1.9
gpu_low,maximus_gpu,4998,15.09,0.0,3437.0,180.0,108.0,1.9
gpu_low,maximus_gpu,5076,15.09,0.0,3437.0,180.0,105.4,1.9
gpu_low,maximus_gpu,5155,15.09,0.0,3437.0,180.0,106.7,1.9
gpu_low,maximus_gpu,5234,15.09,0.0,3437.0,180.0,104.8,1.9
gpu_low,maximus_gpu,5311,15.09,0.0,3437.0,180.0,105.6,1.8
gpu_low,maximus_gpu,5388,15.06,0.0,3437.0,180.0,106.1,1.8
gpu_low,maximus_gpu,5465,15.06,0.0,3437.0,180.0,106.4,1.8
gpu_low,maximus_gpu,5543,15.06,0.0,3437.0,180.0,106.5,1.8
gpu_low,maximus_gpu,5622,15.06,0.0,3437.0,180.0,107.6,1.8
gpu_low,maximus_gpu,5700,15.06,0.0,3437.0,180.0,106.6,1.8
gpu_low,maximus_gpu,5778,15.06,0.0,3437.0,180.0,106.4,1.8
gpu_low,maximus_gpu,5856,15.06,0.0,3437.0,180.0,108.5,1.8
gpu_low,maximus_gpu,5935,15.06,0.0,3437.0,180.0,109.0,1.8
gpu_low,maximus_gpu,6013,15.06,0.0,3437.0,180.0,106.7,1.8
gpu_low,maximus_gpu,6091,15.06,0.0,3437.0,180.0,107.8,1.8
gpu_low,maximus_gpu,6171,15.06,0.0,3437.0,180.0,126.1,2.3
gpu_low,maximus_gpu,6251,15.06,0.0,3437.0,180.0,185.7,3.8
gpu_low,maximus_gpu,6330,15.06,0.0,3437.0,180.0,158.7,3.5
gpu_low,maximus_gpu,6408,15.11,0.0,3437.0,180.0,108.6,1.9
gpu_low,maximus_gpu,6487,15.11,0.0,3437.0,180.0,104.4,1.9
gpu_low,maximus_gpu,6565,15.11,0.0,3437.0,180.0,104.3,1.8
gpu_low,maximus_gpu,6645,15.11,0.0,3437.0,180.0,117.8,2.2
gpu_low,maximus_gpu,6724,15.11,0.0,3437.0,180.0,105.8,1.9
gpu_low,maximus_gpu,6802,15.11,0.0,3437.0,180.0,106.5,1.8
gpu_low,maximus_gpu,6880,15.11,0.0,3437.0,180.0,124.9,2.4
gpu_low,maximus_gpu,6959,15.11,0.0,3437.0,180.0,106.9,2.0
gpu_low,maximus_gpu,7037,15.11,0.0,3437.0,180.0,104.8,1.9
gpu_low,maximus_gpu,7115,15.11,0.0,3437.0,180.0,107.8,1.8
gpu_low,maximus_gpu,7194,15.11,0.0,3437.0,180.0,109.4,1.8
gpu_low,maximus_gpu,7272,15.11,0.0,3437.0,180.0,103.3,1.8
gpu_low,maximus_gpu,7349,15.11,0.0,3437.0,180.0,107.7,1.9
gpu_low,maximus_gpu,7427,14.97,0.0,3437.0,180.0,108.9,1.8
gpu_low,maximus_gpu,7506,14.97,0.0,3437.0,180.0,105.5,1.8
gpu_low,maximus_gpu,7586,14.97,0.0,3437.0,180.0,128.7,2.7
gpu_low,maximus_gpu,7667,14.97,0.0,3437.0,180.0,127.7,2.8
gpu_low,maximus_gpu,7746,14.97,0.0,3437.0,180.0,105.8,1.8
gpu_low,maximus_gpu,7824,14.97,0.0,3437.0,180.0,106.3,1.9
gpu_low,maximus_gpu,7903,14.97,0.0,3437.0,180.0,108.9,2.0
gpu_low,maximus_gpu,7981,15.02,0.0,3437.0,180.0,105.0,1.9
gpu_low,maximus_gpu,8059,15.02,0.0,3437.0,180.0,104.4,1.8
gpu_low,maximus_gpu,8137,15.07,0.0,3437.0,180.0,104.0,1.9
gpu_low,maximus_gpu,8215,15.11,0.0,3437.0,180.0,102.1,1.8
gpu_low,maximus_gpu,8293,15.14,0.0,3437.0,180.0,109.0,1.9
gpu_low,maximus_gpu,8371,15.14,0.0,3437.0,180.0,103.3,1.8
gpu_low,maximus_gpu,8448,15.18,0.0,3437.0,180.0,103.0,1.8
gpu_low,maximus_gpu,8526,15.45,0.0,3437.0,180.0,106.4,1.9
gpu_low,maximus_gpu,8605,15.5,0.0,3437.0,180.0,104.0,1.9
gpu_low,maximus_gpu,8683,15.54,0.0,3437.0,180.0,101.4,1.8
gpu_low,maximus_gpu,8761,15.54,0.0,3437.0,180.0,103.4,1.9
gpu_low,maximus_gpu,8838,15.56,0.0,3437.0,180.0,104.3,1.9
gpu_low,maximus_gpu,8917,15.6,0.0,3437.0,180.0,106.6,1.9
gpu_low,maximus_gpu,8996,15.6,0.0,3437.0,180.0,105.2,1.9
gpu_low,maximus_gpu,9074,15.6,0.0,3437.0,180.0,101.8,1.9
gpu_low,maximus_gpu,9152,15.6,0.0,3437.0,180.0,105.2,1.8
gpu_low,maximus_gpu,9230,15.6,0.0,3437.0,180.0,102.8,1.8
gpu_low,maximus_gpu,9308,15.6,0.0,3437.0,180.0,104.4,1.9
gpu_low,maximus_gpu,9386,15.6,0.0,3437.0,180.0,104.8,1.9
gpu_low,maximus_gpu,9463,15.6,0.0,3437.0,180.0,104.3,1.8
gpu_low,maximus_gpu,9541,15.6,0.0,3437.0,180.0,104.2,1.8
gpu_low,maximus_gpu,9620,15.6,0.0,3437.0,180.0,104.0,1.9
gpu_low,maximus_gpu,9697,15.6,0.0,3437.0,180.0,106.1,1.9
gpu_low,maximus_gpu,9775,15.6,0.0,3437.0,180.0,102.7,1.8
gpu_low,maximus_gpu,9853,15.6,0.0,3437.0,180.0,104.7,1.9
gpu_low,maximus_gpu,9931,15.08,0.0,3437.0,180.0,107.0,1.9
gpu_low,maximus_gpu,10009,15.08,0.0,3437.0,180.0,103.2,1.9
gpu_low,maximus_gpu,10086,15.08,0.0,3437.0,180.0,102.7,1.9
gpu_low,maximus_gpu,10165,15.08,0.0,3437.0,180.0,102.1,1.8
gpu_low,maximus_gpu,10242,15.08,0.0,3437.0,180.0,100.4,1.8
gpu_low,maximus_gpu,10320,15.08,0.0,3437.0,180.0,104.9,1.9
gpu_low,maximus_gpu,10398,15.08,0.0,3437.0,180.0,105.7,1.9
gpu_low,maximus_gpu,10475,15.08,0.0,3437.0,180.0,100.4,1.8
gpu_low,maximus_gpu,10553,15.08,0.0,3437.0,180.0,103.1,1.8
gpu_low,maximus_gpu,10632,15.08,0.0,3437.0,180.0,102.2,1.9
gpu_low,maximus_gpu,10709,15.08,0.0,3437.0,180.0,101.1,1.8
gpu_low,maximus_gpu,10786,15.08,0.0,3437.0,180.0,105.1,1.9
gpu_low,maximus_gpu,10864,15.08,0.0,3437.0,180.0,102.5,1.8
gpu_low,maximus_gpu,10942,15.06,0.0,3437.0,180.0,105.1,1.9
gpu_low,maximus_gpu,11020,15.06,0.0,3437.0,180.0,105.4,1.9
gpu_low,maximus_gpu,11101,15.06,0.0,3437.0,180.0,103.7,1.8
gpu_low,maximus_gpu,11180,15.06,0.0,3437.0,180.0,105.3,1.9
gpu_low,maximus_gpu,11257,15.06,0.0,3437.0,180.0,102.5,1.8
gpu_low,maximus_gpu,11337,15.06,0.0,3437.0,180.0,101.6,1.8
gpu_low,maximus_gpu,11415,15.06,0.0,3437.0,180.0,104.9,1.9
gpu_low,maximus_gpu,11492,15.06,0.0,3437.0,180.0,101.0,1.8
gpu_low,maximus_gpu,11570,15.06,0.0,3437.0,180.0,104.2,1.8
gpu_low,maximus_gpu,11649,15.06,0.0,3437.0,180.0,103.6,1.9
gpu_low,maximus_gpu,11726,15.06,0.0,3437.0,180.0,101.5,1.8
gpu_low,maximus_gpu,11804,15.06,0.0,3437.0,180.0,101.7,1.9
gpu_low,maximus_gpu,11882,15.06,0.0,3437.0,180.0,105.0,1.9
gpu_low,maximus_gpu,11960,15.06,0.0,3437.0,180.0,107.0,1.9
gpu_low,maximus_gpu,12038,15.06,0.0,3437.0,180.0,103.8,1.8
gpu_low,maximus_gpu,12117,15.06,0.0,3437.0,180.0,105.9,1.9
gpu_low,maximus_gpu,12195,15.06,0.0,3437.0,180.0,103.6,1.8
gpu_low,maximus_gpu,12273,15.06,0.0,3437.0,180.0,101.7,1.8
gpu_low,maximus_gpu,12351,15.06,0.0,3437.0,180.0,104.5,1.9
gpu_low,maximus_gpu,12429,15.06,0.0,3437.0,180.0,109.8,1.9
gpu_low,maximus_gpu,12507,15.06,0.0,3437.0,180.0,104.1,1.9
gpu_low,maximus_gpu,12584,15.06,0.0,3437.0,180.0,103.1,1.8
gpu_low,maximus_gpu,12663,15.06,0.0,3437.0,180.0,103.5,1.9
gpu_low,maximus_gpu,12741,15.06,0.0,3437.0,180.0,103.4,1.8
gpu_low,maximus_gpu,12819,15.06,0.0,3437.0,180.0,102.3,1.8
gpu_low,maximus_gpu,12897,15.04,0.0,3437.0,180.0,106.6,2.3
gpu_low,maximus_gpu,12975,15.04,0.0,3437.0,180.0,109.1,3.7
gpu_low,maximus_gpu,13053,15.04,0.0,3437.0,180.0,108.1,3.7
gpu_low,maximus_gpu,13132,15.04,0.0,3437.0,180.0,108.5,3.7
gpu_low,maximus_gpu,13217,15.06,0.0,3439.0,180.0,107.5,3.4
gpu_low,maximus_gpu,13321,15.56,0.0,3439.0,180.0,104.2,2.5
gpu_low,maximus_gpu,13419,16.26,0.0,3439.0,180.0,106.1,2.7
gpu_low,maximus_gpu,13590,16.81,99.0,3439.0,180.0,106.4,2.1
gpu_low,maximus_gpu,13777,18.43,99.0,6553.0,180.0,102.3,1.8
gpu_low,maximus_gpu,13888,19.18,99.0,6557.0,180.0,106.4,1.8
gpu_low,maximus_gpu,13969,19.76,99.0,6557.0,180.0,106.7,3.5
gpu_low,maximus_gpu,14049,24.03,99.0,6557.0,180.0,108.8,3.7
gpu_low,maximus_gpu,14129,23.39,99.0,6557.0,180.0,107.7,3.7
gpu_low,maximus_gpu,14208,22.81,99.0,6557.0,180.0,109.4,3.7
gpu_low,maximus_gpu,14286,24.51,99.0,6557.0,180.0,108.3,3.7
gpu_low,maximus_gpu,14365,24.51,99.0,6557.0,180.0,111.2,3.4
gpu_low,maximus_gpu,14444,23.51,99.0,6557.0,180.0,105.9,2.0
gpu_low,maximus_gpu,14522,22.6,0.0,6557.0,180.0,108.9,2.0
gpu_low,maximus_gpu,14604,21.21,0.0,6557.0,180.0,104.2,2.0
gpu_low,maximus_gpu,14684,19.48,0.0,6557.0,180.0,103.2,1.8
gpu_low,maximus_gpu,14803,19.84,0.0,6557.0,180.0,108.0,2.8
gpu_low,maximus_gpu,14904,18.05,0.0,6557.0,180.0,110.8,2.7
gpu_low,maximus_gpu,15067,18.67,0.0,6557.0,180.0,108.7,2.3
gpu_low,maximus_gpu,15271,21.27,0.0,6557.0,180.0,109.2,1.8
gpu_low,maximus_gpu,15368,22.81,0.0,6557.0,180.0,107.1,2.0
gpu_low,maximus_gpu,15448,24.27,0.0,6557.0,180.0,112.6,2.9
gpu_low,maximus_gpu,15528,25.12,0.0,6557.0,180.0,104.3,1.9
gpu_low,maximus_gpu,15610,25.13,0.0,6557.0,180.0,102.6,1.8
gpu_low,maximus_gpu,15689,25.15,0.0,6557.0,180.0,102.7,1.8
gpu_low,maximus_gpu,15767,25.15,0.0,6557.0,180.0,104.4,1.9
gpu_low,maximus_gpu,15846,24.42,0.0,6557.0,180.0,104.0,1.9
gpu_low,maximus_gpu,15926,23.47,0.0,6557.0,180.0,106.7,1.9
gpu_low,maximus_gpu,16006,22.59,0.0,6557.0,180.0,105.5,1.9
gpu_low,maximus_gpu,16084,21.08,0.0,6557.0,180.0,104.0,1.9
gpu_low,maximus_gpu,16164,21.08,0.0,6557.0,180.0,104.1,1.8
gpu_low,maximus_gpu,16243,19.32,0.0,6557.0,180.0,104.3,1.8
gpu_low,maximus_gpu,16321,17.64,0.0,6557.0,180.0,101.5,1.8
gpu_low,maximus_gpu,16400,17.64,0.0,6557.0,180.0,104.4,1.9
gpu_low,maximus_gpu,16477,17.64,0.0,6557.0,180.0,103.3,1.9
gpu_low,maximus_gpu,16555,17.64,0.0,6557.0,180.0,109.2,1.9
gpu_low,maximus_gpu,16634,17.64,0.0,6557.0,180.0,107.8,1.9
gpu_low,maximus_gpu,16713,17.64,0.0,6557.0,180.0,103.5,1.9
gpu_low,maximus_gpu,16791,17.64,0.0,6557.0,180.0,101.4,1.8
gpu_low,maximus_gpu,16869,17.64,0.0,6557.0,180.0,108.5,3.3
gpu_low,maximus_gpu,16948,17.64,0.0,6557.0,180.0,109.2,3.7
gpu_low,maximus_gpu,17028,17.64,0.0,6557.0,180.0,108.6,3.7
gpu_low,maximus_gpu,17110,17.64,0.0,6557.0,180.0,107.9,3.7
gpu_low,maximus_gpu,17233,15.52,0.0,6557.0,180.0,109.5,2.8
gpu_low,maximus_gpu,17342,16.36,0.0,6557.0,180.0,105.9,2.7
gpu_low,maximus_gpu,17472,17.31,0.0,6557.0,180.0,112.6,2.4
gpu_low,maximus_gpu,17698,19.45,99.0,6557.0,180.0,108.3,1.8
gpu_low,maximus_gpu,17797,21.28,99.0,6557.0,180.0,106.6,1.8
gpu_low,maximus_gpu,17877,21.28,99.0,6557.0,180.0,105.8,2.1
gpu_low,maximus_gpu,17957,21.24,99.0,6557.0,180.0,106.3,1.9
gpu_low,maximus_gpu,18036,20.94,99.0,6557.0,180.0,104.5,1.9
gpu_low,maximus_gpu,18116,20.66,99.0,6557.0,180.0,104.9,1.9
gpu_low,maximus_gpu,18194,24.9,99.0,6557.0,180.0,103.3,1.9
gpu_low,maximus_gpu,18273,24.9,99.0,6557.0,180.0,103.0,1.8
gpu_low,maximus_gpu,18351,24.01,99.0,6557.0,180.0,102.0,1.8
gpu_low,maximus_gpu,18430,23.0,99.0,6557.0,180.0,104.6,1.9
gpu_low,maximus_gpu,18508,21.72,0.0,6557.0,180.0,104.0,1.9
gpu_low,maximus_gpu,18587,19.95,0.0,6557.0,180.0,102.5,1.8
gpu_low,maximus_gpu,18666,19.95,0.0,6557.0,180.0,107.2,1.9
gpu_low,maximus_gpu,18744,18.25,0.0,6557.0,180.0,104.9,1.9
gpu_low,maximus_gpu,18823,16.48,0.0,6557.0,180.0,103.4,1.9
gpu_low,maximus_gpu,18901,16.48,0.0,6557.0,180.0,107.8,2.0
gpu_low,maximus_gpu,18980,16.48,0.0,6557.0,180.0,106.0,1.9
