config,engine,time_offset_ms,gpu_power_w,gpu_util_pct,mem_used_mb,sm_clk_mhz,cpu_pkg_w,cpu_dram_w
gpu_low,maximus_cpu,6642,15.53,0.0,3437.0,180.0,119.6,2.3
gpu_low,maximus_cpu,6720,15.53,0.0,3437.0,180.0,108.0,1.9
gpu_low,maximus_cpu,6798,15.53,0.0,3437.0,180.0,106.2,1.8
gpu_low,maximus_cpu,6878,15.53,0.0,3437.0,180.0,124.3,2.3
gpu_low,maximus_cpu,6957,15.53,0.0,3437.0,180.0,106.3,1.9
gpu_low,maximus_cpu,7035,15.53,0.0,3437.0,180.0,110.8,2.1
gpu_low,maximus_cpu,7118,15.53,0.0,3437.0,180.0,106.7,1.9
gpu_low,maximus_cpu,7195,15.53,0.0,3437.0,180.0,104.2,1.8
gpu_low,maximus_cpu,7273,15.53,0.0,3437.0,180.0,107.6,1.9
gpu_low,maximus_cpu,7351,15.53,0.0,3437.0,180.0,105.1,1.8
gpu_low,maximus_cpu,7430,15.53,0.0,3437.0,180.0,106.5,1.8
gpu_low,maximus_cpu,7508,15.53,0.0,3437.0,180.0,104.7,1.8
gpu_low,maximus_cpu,7586,14.81,0.0,3437.0,180.0,110.4,1.9
gpu_low,maximus_cpu,7668,14.81,0.0,3437.0,180.0,143.8,3.4
gpu_low,maximus_cpu,7746,14.81,0.0,3437.0,180.0,104.7,1.9
gpu_low,maximus_cpu,7824,14.81,0.0,3437.0,180.0,107.0,1.9
gpu_low,maximus_cpu,7903,14.81,0.0,3437.0,180.0,104.6,1.8
gpu_low,maximus_cpu,7981,14.81,0.0,3437.0,180.0,101.5,1.8
gpu_low,maximus_cpu,8059,14.81,0.0,3437.0,180.0,103.7,1.9
gpu_low,maximus_cpu,8137,14.81,0.0,3437.0,180.0,103.9,1.8
gpu_low,maximus_cpu,8215,14.81,0.0,3437.0,180.0,105.0,1.9
gpu_low,maximus_cpu,8293,14.81,0.0,3437.0,180.0,106.0,1.9
gpu_low,maximus_cpu,8370,14.81,0.0,3437.0,180.0,103.0,1.9
gpu_low,maximus_cpu,8448,14.81,0.0,3437.0,180.0,102.4,1.9
gpu_low,maximus_cpu,8526,14.73,0.0,3437.0,180.0,106.1,1.9
gpu_low,maximus_cpu,8609,14.73,0.0,3437.0,180.0,104.8,1.9
gpu_low,maximus_cpu,8687,14.73,0.0,3437.0,180.0,104.0,1.8
gpu_low,maximus_cpu,8765,14.73,0.0,3437.0,180.0,104.2,1.8
gpu_low,maximus_cpu,8844,14.73,0.0,3437.0,180.0,104.6,1.9
gpu_low,maximus_cpu,8922,14.73,0.0,3437.0,180.0,101.5,1.9
gpu_low,maximus_cpu,9000,14.73,0.0,3437.0,180.0,103.4,1.9
gpu_low,maximus_cpu,9077,14.73,0.0,3437.0,180.0,103.7,1.8
gpu_low,maximus_cpu,9157,14.73,0.0,3437.0,180.0,108.6,1.9
gpu_low,maximus_cpu,9235,14.73,0.0,3437.0,180.0,104.0,1.9
gpu_low,maximus_cpu,9313,14.73,0.0,3437.0,180.0,102.7,1.9
gpu_low,maximus_cpu,9391,14.73,0.0,3437.0,180.0,104.8,1.8
gpu_low,maximus_cpu,9469,14.73,0.0,3437.0,180.0,101.9,1.8
gpu_low,maximus_cpu,9547,14.72,0.0,3437.0,180.0,108.2,1.9
gpu_low,maximus_cpu,9626,14.72,0.0,3437.0,180.0,102.6,1.8
gpu_low,maximus_cpu,9704,14.72,0.0,3437.0,180.0,104.5,1.8
gpu_low,maximus_cpu,9782,14.72,0.0,3437.0,180.0,103.9,1.8
gpu_low,maximus_cpu,9859,14.72,0.0,3437.0,180.0,103.4,1.9
gpu_low,maximus_cpu,9937,14.72,0.0,3437.0,180.0,103.1,1.9
gpu_low,maximus_cpu,10014,14.72,0.0,3437.0,180.0,102.6,1.8
gpu_low,maximus_cpu,10091,14.72,0.0,3437.0,180.0,103.2,1.9
gpu_low,maximus_cpu,10170,14.72,0.0,3437.0,180.0,104.5,1.8
gpu_low,maximus_cpu,10248,14.72,0.0,3437.0,180.0,104.4,1.9
gpu_low,maximus_cpu,10326,14.72,0.0,3437.0,180.0,103.7,1.9
gpu_low,maximus_cpu,10404,14.72,0.0,3437.0,180.0,104.0,1.8
gpu_low,maximus_cpu,10481,14.72,0.0,3437.0,180.0,103.3,1.8
gpu_low,maximus_cpu,10560,14.87,0.0,3437.0,180.0,107.0,1.9
gpu_low,maximus_cpu,10639,14.87,0.0,3437.0,180.0,105.1,1.9
gpu_low,maximus_cpu,10717,14.87,0.0,3437.0,180.0,105.2,1.9
gpu_low,maximus_cpu,10795,14.87,0.0,3437.0,180.0,104.3,1.8
gpu_low,maximus_cpu,10873,14.87,0.0,3437.0,180.0,102.4,1.8
gpu_low,maximus_cpu,10951,14.87,0.0,3437.0,180.0,102.8,1.8
gpu_low,maximus_cpu,11030,14.87,0.0,3437.0,180.0,104.3,1.9
gpu_low,maximus_cpu,11111,14.87,0.0,3437.0,180.0,103.6,1.8
gpu_low,maximus_cpu,11190,14.87,0.0,3437.0,180.0,108.6,1.9
gpu_low,maximus_cpu,11268,14.87,0.0,3437.0,180.0,104.7,1.9
gpu_low,maximus_cpu,11346,14.87,0.0,3437.0,180.0,104.1,1.8
gpu_low,maximus_cpu,11424,14.87,0.0,3437.0,180.0,103.4,1.8
gpu_low,maximus_cpu,11502,14.87,0.0,3437.0,180.0,104.7,1.8
gpu_low,maximus_cpu,11579,14.74,0.0,3437.0,180.0,105.6,1.8
gpu_low,maximus_cpu,11658,14.74,0.0,3437.0,180.0,105.1,1.9
gpu_low,maximus_cpu,11737,14.74,0.0,3437.0,180.0,104.0,1.9
gpu_low,maximus_cpu,11815,14.74,0.0,3437.0,180.0,106.1,1.8
gpu_low,maximus_cpu,11893,14.74,0.0,3437.0,180.0,102.5,1.8
gpu_low,maximus_cpu,11971,14.74,0.0,3437.0,180.0,102.0,1.8
gpu_low,maximus_cpu,12048,14.74,0.0,3437.0,180.0,103.2,1.8
gpu_low,maximus_cpu,12128,14.74,0.0,3437.0,180.0,102.9,1.9
gpu_low,maximus_cpu,12206,14.74,0.0,3437.0,180.0,105.1,1.8
gpu_low,maximus_cpu,12284,14.74,0.0,3437.0,180.0,104.6,1.9
gpu_low,maximus_cpu,12361,14.74,0.0,3437.0,180.0,103.1,1.8
gpu_low,maximus_cpu,12439,14.74,0.0,3437.0,180.0,102.1,1.9
gpu_low,maximus_cpu,12517,14.51,0.0,3437.0,180.0,103.8,1.9
gpu_low,maximus_cpu,12596,14.51,0.0,3437.0,180.0,106.1,1.9
gpu_low,maximus_cpu,12676,14.51,0.0,3437.0,180.0,102.4,1.8
gpu_low,maximus_cpu,12755,14.45,0.0,3437.0,180.0,104.0,1.9
gpu_low,maximus_cpu,12835,14.51,0.0,3437.0,180.0,105.1,1.9
gpu_low,maximus_cpu,12913,14.51,0.0,3437.0,180.0,105.6,3.2
gpu_low,maximus_cpu,12991,14.6,0.0,3437.0,180.0,107.4,3.7
gpu_low,maximus_cpu,13068,14.69,0.0,3437.0,180.0,104.5,3.6
gpu_low,maximus_cpu,13148,14.74,0.0,3437.0,180.0,107.6,3.7
gpu_low,maximus_cpu,13244,14.77,0.0,3437.0,180.0,204.6,4.2
gpu_low,maximus_cpu,13322,14.82,0.0,3437.0,180.0,109.5,3.7
gpu_low,maximus_cpu,13399,14.82,0.0,3437.0,180.0,106.7,3.7
gpu_low,maximus_cpu,13477,14.86,0.0,3437.0,180.0,106.5,3.7
gpu_low,maximus_cpu,13556,15.38,0.0,3437.0,180.0,112.2,3.7
gpu_low,maximus_cpu,13636,15.39,0.0,3437.0,180.0,109.9,3.7
gpu_low,maximus_cpu,13714,15.39,0.0,3437.0,180.0,108.2,3.1
gpu_low,maximus_cpu,13793,15.38,0.0,3437.0,180.0,105.6,2.0
gpu_low,maximus_cpu,13871,15.38,0.0,3437.0,180.0,103.8,1.9
gpu_low,maximus_cpu,13949,15.38,0.0,3437.0,180.0,105.4,2.0
gpu_low,maximus_cpu,14033,15.38,0.0,3437.0,180.0,117.4,2.2
gpu_low,maximus_cpu,14119,15.38,0.0,3437.0,180.0,202.3,4.2
gpu_low,maximus_cpu,14197,15.38,0.0,3437.0,180.0,105.3,3.4
gpu_low,maximus_cpu,14276,15.38,0.0,3437.0,180.0,108.6,3.5
gpu_low,maximus_cpu,14354,15.38,0.0,3437.0,180.0,107.0,3.3
gpu_low,maximus_cpu,14432,15.38,0.0,3437.0,180.0,108.0,2.8
gpu_low,maximus_cpu,14512,15.38,0.0,3437.0,180.0,105.6,1.9
gpu_low,maximus_cpu,14590,15.38,0.0,3437.0,180.0,105.8,1.9
gpu_low,maximus_cpu,14670,15.38,0.0,3437.0,180.0,109.3,3.5
gpu_low,maximus_cpu,14748,14.77,0.0,3437.0,180.0,108.6,3.4
gpu_low,maximus_cpu,14825,14.77,0.0,3437.0,180.0,108.4,3.2
gpu_low,maximus_cpu,14903,14.77,0.0,3437.0,180.0,104.7,2.6
gpu_low,maximus_cpu,14982,14.77,0.0,3437.0,180.0,104.6,1.9
gpu_low,maximus_cpu,15059,14.77,0.0,3437.0,180.0,104.9,1.9
gpu_low,maximus_cpu,15138,14.77,0.0,3437.0,180.0,103.9,1.8
gpu_low,maximus_cpu,15216,14.77,0.0,3437.0,180.0,104.8,1.8
gpu_low,maximus_cpu,15321,14.77,0.0,3437.0,180.0,155.3,3.1
gpu_low,maximus_cpu,15404,14.77,0.0,3437.0,180.0,158.3,3.6
gpu_low,maximus_cpu,15482,14.77,0.0,3437.0,180.0,109.0,3.4
gpu_low,maximus_cpu,15562,14.77,0.0,3437.0,180.0,109.1,3.5
gpu_low,maximus_cpu,15642,14.77,0.0,3437.0,180.0,107.7,3.4
gpu_low,maximus_cpu,15720,14.83,0.0,3437.0,180.0,103.6,1.9
gpu_low,maximus_cpu,15797,14.83,0.0,3437.0,180.0,104.2,1.9
gpu_low,maximus_cpu,15875,14.83,0.0,3437.0,180.0,106.8,3.4
gpu_low,maximus_cpu,15954,14.83,0.0,3437.0,180.0,110.8,3.7
gpu_low,maximus_cpu,16032,14.83,0.0,3437.0,180.0,108.0,3.6
gpu_low,maximus_cpu,16115,14.83,0.0,3437.0,180.0,104.4,2.4
gpu_low,maximus_cpu,16193,14.83,0.0,3437.0,180.0,104.8,1.9
gpu_low,maximus_cpu,16289,14.83,0.0,3437.0,180.0,169.4,3.2
gpu_low,maximus_cpu,16368,14.83,0.0,3437.0,180.0,146.4,3.6
gpu_low,maximus_cpu,16446,14.83,0.0,3437.0,180.0,106.4,3.4
gpu_low,maximus_cpu,16525,14.83,0.0,3437.0,180.0,107.3,3.5
gpu_low,maximus_cpu,16603,14.83,0.0,3437.0,180.0,106.6,3.2
gpu_low,maximus_cpu,16682,14.83,0.0,3437.0,180.0,102.4,1.9
gpu_low,maximus_cpu,16760,14.66,0.0,3437.0,180.0,103.2,1.9
gpu_low,maximus_cpu,16837,14.66,0.0,3437.0,180.0,101.2,1.8
gpu_low,maximus_cpu,16916,14.66,0.0,3437.0,180.0,102.3,2.2
gpu_low,maximus_cpu,16994,14.66,0.0,3437.0,180.0,106.1,3.7
gpu_low,maximus_cpu,17072,14.66,0.0,3437.0,180.0,105.9,3.4
gpu_low,maximus_cpu,17150,14.66,0.0,3437.0,180.0,102.2,2.3
gpu_low,maximus_cpu,17227,14.66,0.0,3437.0,180.0,103.8,2.0
gpu_low,maximus_cpu,17306,14.66,0.0,3437.0,180.0,104.8,2.1
gpu_low,maximus_cpu,17401,14.66,0.0,3437.0,180.0,198.3,3.9
gpu_low,maximus_cpu,17479,14.66,0.0,3437.0,180.0,114.5,3.7
gpu_low,maximus_cpu,17558,14.66,0.0,3437.0,180.0,111.1,3.5
gpu_low,maximus_cpu,17638,14.66,0.0,3437.0,180.0,111.1,3.7
gpu_low,maximus_cpu,17715,14.49,0.0,3437.0,180.0,105.2,2.4
gpu_low,maximus_cpu,17793,14.49,0.0,3437.0,180.0,104.5,1.9
gpu_low,maximus_cpu,17871,14.49,0.0,3437.0,180.0,103.3,1.9
gpu_low,maximus_cpu,17949,14.49,0.0,3437.0,180.0,105.7,2.8
gpu_low,maximus_cpu,18027,14.49,0.0,3437.0,180.0,109.2,3.6
gpu_low,maximus_cpu,18107,14.49,0.0,3437.0,180.0,106.2,3.6
gpu_low,maximus_cpu,18186,14.49,0.0,3437.0,180.0,107.1,3.0
gpu_low,maximus_cpu,18264,14.49,0.0,3437.0,180.0,105.0,2.0
gpu_low,maximus_cpu,18386,14.49,0.0,3437.0,180.0,179.4,3.5
gpu_low,maximus_cpu,18465,14.49,0.0,3437.0,180.0,113.9,3.6
gpu_low,maximus_cpu,18543,14.49,0.0,3437.0,180.0,109.8,3.5
gpu_low,maximus_cpu,18622,14.49,0.0,3437.0,180.0,104.4,2.2
gpu_low,maximus_cpu,18701,14.49,0.0,3437.0,180.0,105.4,1.9
gpu_low,maximus_cpu,18779,14.32,0.0,3437.0,180.0,103.3,1.9
gpu_low,maximus_cpu,18857,14.32,0.0,3437.0,180.0,103.5,1.8
gpu_low,maximus_cpu,18934,14.32,0.0,3437.0,180.0,101.6,1.8
gpu_low,maximus_cpu,19011,14.32,0.0,3437.0,180.0,102.7,1.9
gpu_low,maximus_cpu,19089,14.32,0.0,3437.0,180.0,103.1,1.8
gpu_low,maximus_cpu,19167,14.32,0.0,3437.0,180.0,103.5,1.8
gpu_low,maximus_cpu,19245,14.32,0.0,3437.0,180.0,103.4,1.9
gpu_low,maximus_cpu,19323,14.32,0.0,3437.0,180.0,106.7,3.2
gpu_low,maximus_cpu,19402,14.32,0.0,3437.0,180.0,106.6,3.7
gpu_low,maximus_cpu,19480,14.32,0.0,3437.0,180.0,105.7,3.6
gpu_low,maximus_cpu,19559,14.32,0.0,3437.0,180.0,113.7,3.5
gpu_low,maximus_cpu,19638,14.32,0.0,3437.0,180.0,103.2,1.9
gpu_low,maximus_cpu,19721,14.18,0.0,3437.0,180.0,120.8,2.3
gpu_low,maximus_cpu,19805,14.18,0.0,3437.0,180.0,199.5,4.1
gpu_low,maximus_cpu,19884,14.18,0.0,3437.0,180.0,111.3,3.6
gpu_low,maximus_cpu,19961,14.17,0.0,3437.0,180.0,105.6,3.6
gpu_low,maximus_cpu,20039,14.25,0.0,3437.0,180.0,104.0,2.8
gpu_low,maximus_cpu,20119,14.31,0.0,3437.0,180.0,104.3,1.9
gpu_low,maximus_cpu,20196,14.31,0.0,3437.0,180.0,101.8,1.8
gpu_low,maximus_cpu,20273,14.36,0.0,3437.0,180.0,104.8,1.9
gpu_low,maximus_cpu,20351,14.41,0.0,3437.0,180.0,102.2,1.9
gpu_low,maximus_cpu,20429,14.45,0.0,3437.0,180.0,103.6,1.9
gpu_low,maximus_cpu,20507,14.45,0.0,3437.0,180.0,104.5,2.4
gpu_low,maximus_cpu,20585,14.49,0.0,3437.0,180.0,111.2,3.4
gpu_low,maximus_cpu,20664,14.55,0.0,3437.0,180.0,111.0,3.3
gpu_low,maximus_cpu,20742,14.99,0.0,3437.0,180.0,102.3,2.1
gpu_low,maximus_cpu,20820,15.03,0.0,3437.0,180.0,103.6,1.8
gpu_low,maximus_cpu,20897,15.03,0.0,3437.0,180.0,102.9,1.8
gpu_low,maximus_cpu,20989,15.05,0.0,3437.0,180.0,104.0,1.8
gpu_low,maximus_cpu,21083,15.05,0.0,3437.0,180.0,106.4,1.9
gpu_low,maximus_cpu,21177,15.05,0.0,3437.0,180.0,103.6,1.8
gpu_low,maximus_cpu,21269,15.05,0.0,3437.0,180.0,104.6,1.8
gpu_low,maximus_cpu,21362,15.05,0.0,3437.0,180.0,103.5,1.8
gpu_low,maximus_cpu,21493,15.05,0.0,3437.0,180.0,175.1,3.2
gpu_low,maximus_cpu,21588,15.05,0.0,3437.0,180.0,111.9,3.6
gpu_low,maximus_cpu,21682,15.05,0.0,3437.0,180.0,111.3,3.7
gpu_low,maximus_cpu,21775,15.05,0.0,3437.0,180.0,107.4,3.5
gpu_low,maximus_cpu,21867,15.05,0.0,3437.0,180.0,104.7,1.9
gpu_low,maximus_cpu,21960,14.77,0.0,3437.0,180.0,105.0,2.5
gpu_low,maximus_cpu,22054,14.77,0.0,3437.0,180.0,109.3,3.6
gpu_low,maximus_cpu,22149,14.77,0.0,3437.0,180.0,110.2,3.2
gpu_low,maximus_cpu,22241,14.77,0.0,3437.0,180.0,104.7,2.3
gpu_low,maximus_cpu,22334,14.77,0.0,3437.0,180.0,105.6,2.0
gpu_low,maximus_cpu,22450,14.77,0.0,3437.0,180.0,183.2,3.6
gpu_low,maximus_cpu,22545,14.77,0.0,3437.0,180.0,109.5,3.5
gpu_low,maximus_cpu,22638,14.77,0.0,3437.0,180.0,107.7,3.5
gpu_low,maximus_cpu,22731,14.77,0.0,3437.0,180.0,106.7,3.1
gpu_low,maximus_cpu,22825,14.77,0.0,3437.0,180.0,107.0,2.3
gpu_low,maximus_cpu,22918,14.77,0.0,3437.0,180.0,102.5,2.2
gpu_low,maximus_cpu,23012,14.67,0.0,3437.0,180.0,110.0,3.7
gpu_low,maximus_cpu,23104,14.67,0.0,3437.0,180.0,106.0,3.5
gpu_low,maximus_cpu,23197,14.67,0.0,3437.0,180.0,106.0,2.7
gpu_low,maximus_cpu,23290,14.67,0.0,3437.0,180.0,106.9,2.0
gpu_low,maximus_cpu,23622,14.67,0.0,3437.0,180.0,129.0,2.4
gpu_low,maximus_cpu,23705,15.87,0.0,325.0,180.0,108.2,1.8
gpu_low,maximus_cpu,23784,15.95,0.0,325.0,180.0,106.8,1.8
gpu_low,maximus_cpu,23862,15.96,0.0,325.0,180.0,105.0,1.8
gpu_low,maximus_cpu,23941,17.33,0.0,325.0,180.0,106.5,1.8
gpu_low,maximus_cpu,24020,17.17,0.0,325.0,180.0,102.6,1.8
gpu_low,maximus_cpu,24099,17.17,0.0,325.0,180.0,106.1,1.9
gpu_low,maximus_cpu,24179,17.04,0.0,325.0,180.0,103.9,1.8
gpu_low,maximus_cpu,24258,16.93,0.0,325.0,180.0,105.2,1.9
gpu_low,maximus_cpu,24407,16.88,0.0,317.0,180.0,101.7,1.8
gpu_low,maximus_cpu,24488,17.75,0.0,315.0,180.0,106.5,1.8
gpu_low,maximus_cpu,24802,16.03,0.0,15.0,180.0,102.6,1.8
both_low,sirius_gpu,78,13.75,0.0,15.0,180.0,51.8,1.8
both_low,sirius_gpu,217,14.06,0.0,15.0,180.0,50.6,1.8
both_low,sirius_gpu,386,14.06,0.0,15.0,180.0,51.1,1.8
both_low,sirius_gpu,522,14.74,0.0,33.0,180.0,51.1,1.8
both_low,sirius_gpu,642,14.89,0.0,39.0,180.0,51.5,1.8
both_low,sirius_gpu,747,15.05,0.0,283.0,180.0,52.4,1.8
both_low,sirius_gpu,851,15.16,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,953,15.19,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,1055,15.21,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,1159,15.24,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,1266,16.33,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,1372,16.27,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,1476,16.14,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,1580,15.91,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,1684,15.87,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,1791,15.59,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,1897,15.6,0.0,283.0,180.0,52.1,1.8
both_low,sirius_gpu,2004,15.61,0.0,283.0,180.0,51.9,1.8
both_low,sirius_gpu,2108,15.62,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,2213,15.68,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,2317,15.71,0.0,283.0,180.0,51.2,1.8
both_low,sirius_gpu,2421,15.71,0.0,283.0,180.0,51.9,1.8
both_low,sirius_gpu,2526,15.71,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,2628,15.71,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,2736,15.71,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,2843,15.71,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,2946,15.71,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,3052,15.71,0.0,283.0,180.0,51.9,1.8
both_low,sirius_gpu,3158,15.71,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,3262,15.71,0.0,283.0,180.0,51.2,1.8
both_low,sirius_gpu,3365,14.67,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,3470,14.67,0.0,283.0,180.0,51.2,1.8
both_low,sirius_gpu,3572,14.67,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,3680,14.67,0.0,283.0,180.0,51.9,1.8
both_low,sirius_gpu,3783,14.67,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,3885,14.67,0.0,283.0,180.0,51.2,1.8
both_low,sirius_gpu,3990,14.67,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,4091,14.67,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,4197,14.67,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,4303,14.69,0.0,283.0,180.0,51.8,1.8
both_low,sirius_gpu,4404,14.69,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,4508,14.69,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,4612,14.69,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,4716,14.69,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,4819,14.69,0.0,283.0,180.0,52.0,1.8
both_low,sirius_gpu,4922,14.69,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,5025,14.69,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,5126,14.69,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,5230,14.69,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,5333,14.74,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,5434,14.74,0.0,283.0,180.0,52.0,1.8
both_low,sirius_gpu,5538,14.74,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,5642,14.74,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,5748,14.74,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,5852,14.74,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,5955,14.74,0.0,283.0,180.0,51.2,1.8
both_low,sirius_gpu,6061,14.74,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,6165,14.74,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,6267,14.74,0.0,283.0,180.0,50.9,1.8
both_low,sirius_gpu,6371,14.78,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,6476,14.78,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,6578,14.78,0.0,283.0,180.0,52.5,1.8
both_low,sirius_gpu,6683,14.78,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,6786,14.78,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,6890,14.78,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,6992,14.78,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,7095,14.78,0.0,283.0,180.0,51.0,1.8
both_low,sirius_gpu,7197,14.78,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,7298,14.63,0.0,283.0,180.0,51.2,1.8
both_low,sirius_gpu,7401,14.63,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,7504,14.63,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,7607,14.63,0.0,283.0,180.0,51.1,1.8
both_low,sirius_gpu,7712,14.63,0.0,283.0,180.0,52.6,1.8
both_low,sirius_gpu,7814,14.63,0.0,283.0,180.0,51.7,1.8
both_low,sirius_gpu,7918,14.63,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,8024,14.63,0.0,283.0,180.0,51.4,1.8
both_low,sirius_gpu,8127,14.63,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,8233,14.63,0.0,283.0,180.0,51.3,1.8
both_low,sirius_gpu,8339,14.74,0.0,283.0,180.0,51.5,1.8
both_low,sirius_gpu,8445,14.74,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,8552,14.78,0.0,283.0,180.0,51.6,1.8
both_low,sirius_gpu,8896,14.95,0.0,293.0,180.0,53.0,1.8
both_low,sirius_gpu,9014,15.1,0.0,303.0,180.0,50.8,1.8
both_low,sirius_gpu,9124,15.24,0.0,15663.0,180.0,51.3,1.8
both_low,sirius_gpu,9226,15.39,0.0,15669.0,180.0,51.7,1.8
both_low,sirius_gpu,9328,16.07,0.0,15669.0,180.0,51.3,1.8
both_low,sirius_gpu,9430,16.03,0.0,15669.0,180.0,51.7,1.8
both_low,sirius_gpu,9531,15.99,0.0,15669.0,180.0,50.7,1.8
both_low,sirius_gpu,9634,16.15,0.0,15669.0,180.0,51.6,1.8
both_low,sirius_gpu,9738,16.15,0.0,15669.0,180.0,51.3,1.8
both_low,sirius_gpu,9842,16.09,0.0,15669.0,180.0,51.5,1.8
both_low,sirius_gpu,9944,16.13,0.0,15669.0,180.0,51.4,1.8
both_low,sirius_gpu,10049,16.08,0.0,15669.0,180.0,52.1,1.8
both_low,sirius_gpu,10151,15.91,0.0,15669.0,180.0,50.9,1.8
both_low,sirius_gpu,10258,15.91,0.0,15669.0,180.0,51.3,1.8
both_low,sirius_gpu,10362,15.91,0.0,15669.0,180.0,51.4,1.8
both_low,sirius_gpu,10469,15.91,0.0,15669.0,180.0,51.7,1.8
both_low,sirius_gpu,10575,15.91,0.0,15669.0,180.0,51.4,1.8
both_low,sirius_gpu,10681,15.91,0.0,15669.0,180.0,51.3,1.8
both_low,sirius_gpu,10784,15.91,0.0,15669.0,180.0,51.5,1.8
both_low,sirius_gpu,10887,15.91,0.0,15669.0,180.0,51.6,1.8
both_low,sirius_gpu,10989,15.91,0.0,15669.0,180.0,50.7,1.8
both_low,sirius_gpu,11092,14.83,0.0,15669.0,180.0,51.8,1.8
both_low,sirius_gpu,11197,14.83,0.0,15669.0,180.0,51.7,1.8
both_low,sirius_gpu,11300,14.83,0.0,15669.0,180.0,51.7,1.8
both_low,sirius_gpu,11403,14.83,0.0,15669.0,180.0,51.4,1.8
both_low,sirius_gpu,11509,14.83,0.0,15669.0,180.0,51.5,1.8
both_low,sirius_gpu,11614,14.83,0.0,15669.0,180.0,50.9,1.8
both_low,sirius_gpu,11740,14.83,0.0,15669.0,180.0,56.6,2.2
both_low,sirius_gpu,11928,14.83,0.0,15669.0,180.0,62.0,2.5
both_low,sirius_gpu,12045,14.79,0.0,15669.0,180.0,53.0,1.9
both_low,sirius_gpu,12158,15.01,0.0,15669.0,180.0,51.7,1.9
both_low,sirius_gpu,12502,16.38,0.0,15669.0,180.0,51.7,1.8
both_low,sirius_gpu,12611,19.59,0.0,15669.0,180.0,51.3,1.8
both_low,sirius_gpu,12805,19.49,86.0,15689.0,180.0,51.7,1.8
both_low,sirius_gpu,12983,20.79,86.0,15691.0,180.0,51.2,1.8
both_low,sirius_gpu,13246,27.88,86.0,15691.0,180.0,51.3,1.8
both_low,sirius_gpu,13366,30.93,86.0,15691.0,180.0,51.3,1.8
both_low,sirius_gpu,13490,30.15,86.0,15695.0,180.0,52.2,1.8
both_low,sirius_gpu,13650,28.75,86.0,15697.0,180.0,51.6,1.8
both_low,sirius_gpu,13856,30.01,86.0,15701.0,180.0,51.5,1.8
